Token,FrequencyEmma,855
loudly,3
calmer,2
asperity,1
infatuation,1
blinds,1
claims,22
relations,4
simple,17
experience,4
wit,11
avail,2
tempered,1
beneath,3
deserts,1
helpmate,1
trust,7
aright,1
extreme,11
crossed,6
partiality,2
statement,1
estimated,1
richest,1
sphere,1
moves,2
degradation,4
illegitimacy,2
legal,1
level,4
allowance,2
grudged,1
indubitable,4
Whoever,2
whoever,2
shift,2
move,18
Till,7
distaste,1
ambition,1
proceeded,13
disinclined,1
haphazard,1
selfish,5
farthest,2
reply,14
assertion,1
contemptible,3
represent,1
slightingly,1
Waiving,1
possesses,1
recommendations,6
philosophic,2
fall,10
minds,4
certainty,10
sought,6
chusing,2
consequently,4
nice,10
comprehending,3
readiness,2
highest,11
possess,2
abusing,2
Better,7
misapply,1
delights,2
bewitches,1
satisfies,2
pick,1
wondered,4
receives,2
perceive,7
unfortunate,7
puff,1
Vanity,2
working,5
weak,6
produces,1
mischief,5
Nothing,19
expectations,4
offers,5
Men,4
connecting,1
obscurity,3
prudent,3
disgrace,2
involved,5
mystery,4
parentage,2
revealed,2
encourage,3
greatly,7
teach,4
desperate,2
canvassing,1
angry,18
application,3
abide,1
refusal,5
tolerate,3
assistant,1
altered,5
errant,1
sincerity,4
unconcerned,2
habitual,1
opposite,7
unpleasant,13
views,17
secret,21
projects,1
laughed,14
disclaimed,1
sentimentally,2
act,14
unreserved,1
thousand,16
pounds,4
apiece,1
doings,1
Good,16
abruptly,5
vexed,4
promoting,1
sanction,4
affair,6
provoking,6
exceedingly,11
indistinctness,1
adversary,1
materially,4
cast,3
adequate,1
restoratives,1
staying,14
uneasy,10
possibility,13
pleading,2
failure,2
prominent,3
uneasiness,9
justify,2
pretensions,2
observer,2
hastily,7
resentfully,1
inconsiderate,2
attentive,10
otherwise,20
war,1
motives,6
effects,5
overcoming,1
prudence,5
originally,1
suggest,2
attend,13
sick,9
Clayton,1
Park,1
remonstrated,1
shabby,2
player,2
journey,12
enviable,1
bearer,1
conscious,11
rode,3
significantly,2
luckiest,3
agreeableness,2
IX,3
forgiven,5
proceedings,2
justified,5
endeared,1
Picture,1
elegantly,3
sighed,2
visibly,2
remembered,6
furnished,2
utmost,13
latter,6
improving,1
chapters,1
intention,7
easier,3
pleasanter,2
imagination,13
range,2
labouring,1
enlarge,1
comprehension,4
sober,3
facts,1
literary,1
pursuit,5
mental,2
collecting,4
transcribing,1
riddles,2
quarto,1
paper,13
ornamented,1
ciphers,1
trophies,1
literature,1
collections,1
grand,4
scale,2
assisted,5
invention,1
recollect,17
worth,30
putting,10
ended,8
Kitty,3
frozen,3
riddle,4
intellects,2
requisition,1
contribute,1
enigmas,1
charades,4
conundrums,1
intently,4
recollections,6
ungallant,1
breathe,3
lips,6
politest,1
puzzles,1
recited,1
charade,19
doth,1
affliction,2
denote,3
destin,1
antidote,1
soften,1
transcribed,2
pages,2
security,3
freshness,3
stupidest,2
fellow,8
inspire,1
inspiration,1
piece,13
table,23
addressed,4
collection,6
expose,5
deep,14
pause,10
Take,3
tremor,1
loth,1
examine,2
CHARADE,1
displays,2
pomp,2
kings,2
Lords,2
earth,5
luxury,4
ease,20
Another,8
Behold,3
monarch,3
seas,3
ah,2
reverse,3
Man,2
freedom,2
flown,2
Lord,3
sea,12
bends,2
slave,2
reigns,3
Thy,2
supply,9
May,8
approval,2
beam,2
pondered,3
caught,22
passing,19
puzzling,1
confusion,15
dulness,3
addresses,3
Approve,1
Soft,1
epithets,1
justest,1
Humph,4
benefit,5
convince,9
Things,2
crisis,4
observations,7
length,6
eagerness,10
kingdom,4
Neptune,1
Or,4
trident,1
mermaid,2
shark,3
syllable,10
Mermaids,1
sharks,1
Give,2
listen,18
cream,1
follows,1
Read,2
resist,5
concluding,4
pointed,5
receive,9
completest,1
clear,11
Its,4
eligibility,1
congratulate,5
confirm,1
alliance,7
embraces,1
articulate,1
arrive,5
acknowledgment,5
verses,2
Could,12
Receive,1
prologue,1
play,18
motto,1
chapter,1
prose,3
month,13
strangest,1
Smiths,1
Eltons,21
courts,1
respective,1
homes,3
sends,3
channel,1
smooth,6
edition,1
Shakespeare,1
passage,14
Michaelmas,1
handsomest,3
invitations,6
Church,1
texts,1
preached,1
Abbots,1
ran,9
front,6
peeped,1
scolded,2
staid,8
Cole,60
provided,5
conduct,25
fools,2
phrase,5
rise,5
satisfy,10
nicely,5
studied,2
twelvemonth,3
declining,4
exception,5
intent,3
comparisons,1
cheeks,4
glow,6
rejection,1
Leave,4
beaming,1
Trust,1
Granted,1
private,12
divide,2
couplet,1
ceases,2
poet,2
capacities,1
submitted,6
parts,2
publicity,1
lasts,2
pays,4
tenderest,2
refine,2
betray,5
improperly,2
affix,1
affixed,1
overpowered,4
tribute,2
secrecy,3
pushed,4
proceed,12
souls,1
ridiculous,5
recurrence,2
inquiry,12
dears,2
Have,19
fairy,2
distinctly,7
explanations,3
complimentary,2
conclusion,8
Aye,13
Woman,2
nodded,1
stanza,1
Kindled,1
flame,1
deplore,2
aid,2
Though,8
near,46
approach,7
fatal,1
page,2
Garrick,1
christened,1
Catherine,1
grandmama,12
nursery,2
Easter,2
lawyer,3
sadly,3
necessity,10
28th,2
thankful,5
promises,4
musing,3
accomplish,2
Unwelcome,1
submissive,2
affected,7
branch,2
eldest,8
chair,11
Grandpapa,1
string,3
knife,1
knives,1
grandpapas,1
rough,3
papas,1
boys,13
hardy,1
misbehave,1
sharp,2
tosses,1
ceiling,1
frightful,2
whichever,1
Later,1
preparation,7
hero,2
discerned,3
push,1
die,5
ostensible,3
dining,5
promised,17
conditionally,1
thanked,7
disappointing,2
rubber,1
bow,3
amiss,6
Of,12
doubtingly,2
glanced,2
examined,2
smilingly,1
writes,10
effusion,2
honoured,4
replacing,1
proudest,1
parade,7
speeches,4
apt,7
incline,2
laugh,16
indulge,7
sublime,1
X,3
charitable,4
Their,9
detached,1
cottage,6
Vicarage,11
lane,5
leading,8
angles,1
broad,7
irregular,2
main,2
street,8
abode,1
dwellings,1
rose,8
smartened,1
proprietor,2
slackened,1
observing,8
remark,6
yellow,3
curtains,1
admires,1
intimately,1
hedges,2
gates,5
pools,1
pollards,1
exteriors,1
probabilities,2
class,5
contrive,4
pretence,9
housekeeper,11
message,11
induce,7
tempted,10
recollecting,3
inducements,1
fool,3
Fortune,1
formidable,3
image,1
prosing,1
undistinguishing,1
unfastidious,1
relative,5
unmarried,1
Never,11
poverty,2
celibacy,1
narrow,4
sport,2
candour,5
contract,1
sour,1
barely,5
perforce,1
illiberal,1
apply,2
Poverty,1
contracted,1
shilling,2
sixpence,1
resources,10
occupations,1
variation,2
affections,11
avoided,4
sensation,6
fear,11
parent,2
warmer,6
blinder,1
nephews,4
nieces,2
niece,21
Heaven,4
forbid,3
Knightleys,7
Fairfax,232
stomacher,1
knit,1
garters,1
grandmother,9
tires,1
death,10
topics,3
superseded,2
compassionate,4
distresses,1
relief,9
counsel,4
purse,3
temptations,1
romantic,1
virtue,3
troubles,2
sympathy,5
intelligence,13
sickness,2
remaining,3
impression,7
scene,5
sights,2
trifling,8
creatures,6
vanish,1
hedge,2
tottering,1
footstep,2
slippery,1
path,4
stopping,5
wretchedness,5
recall,3
bend,4
trial,4
stability,2
exertion,6
sufferers,1
wretched,12
empty,1
distressing,7
joined,17
sufferings,5
parley,2
accompany,3
increase,12
Anxious,1
footpath,3
imitation,1
stopped,14
alteration,2
lacing,1
stooping,3
begged,10
boot,4
overtaken,2
setting,9
orders,1
pitcher,1
broth,1
acting,8
ahead,1
obligation,5
involuntarily,2
around,13
join,23
detail,2
experienced,1
Stilton,1
cheese,1
north,1
Wiltshire,1
butter,2
cellery,1
dessert,2
consoling,2
interests,2
serve,3
quietly,9
pales,1
arrange,3
broke,1
lace,6
dexterously,1
throwing,1
ditch,1
stop,13
acknowledged,12
inability,1
rights,5
ribband,1
proposition,3
exceed,4
alertness,4
conducting,1
communicated,8
ajar,2
fully,16
incessant,5
practicable,3
lovers,3
windows,9
aspect,1
glory,2
schemed,1
successfully,2
purposely,2
gallantries,1
allusions,1
Cautious,1
cautious,6
advances,1
inch,3
hazard,4
believes,1
Still,6
ingenious,2
device,3
XI,3
superintend,1
quicken,1
measures,2
anticipation,4
reality,2
henceforth,1
prime,1
fortuitous,1
advance,4
rapidly,6
somehow,5
Surry,9
exciting,5
vacation,1
holidays,1
autumn,7
nervously,1
apprehensively,1
forestalling,1
fatigues,2
coachman,5
alarms,2
needless,3
competent,3
reaching,4
bustle,10
arrival,13
variously,2
dispersed,2
noise,5
endured,7
respected,2
maternal,1
solicitude,13
ones,4
instantly,14
attendance,4
drinking,5
playing,9
disturbance,2
restless,2
wrapt,2
doating,2
tenderly,1
ties,1
inherited,2
also,23
fears,13
Wingfield,10
alike,7
benevolence,4
habit,13
profession,3
reserved,9
prevented,9
capable,6
humour,10
unreasonably,3
reproach,9
perfection,9
worshipping,1
defects,1
clearness,4
ungracious,4
escaped,7
injuries,1
calmly,3
blindness,7
regardless,2
forbearance,8
peculiarities,1
fidgetiness,1
remonstrance,2
retort,1
charity,6
properest,1
unsullied,1
cordiality,2
seated,12
shake,9
grievous,1
agrees,2
Papa,3
plaintive,2
Either,3
excepting,11
false,3
extent,6
exact,4
letters,38
doubted,9
disengaged,11
forget,28
strike,2
convenience,5
aside,4
Me,9
advocate,3
misery,12
slighting,2
existed,1
Excepting,2
flying,1
kite,1
windy,2
September,5
scarlet,1
fever,5
Cobham,1
Whether,3
passes,3
fly,3
exceeding,1
Weymouth,17
dated,1
Madam,1
signed,2
coolly,8
finds,1
depending,1
whist,2
affords,1
bordered,2
whence,2
resulted,1
XII,3
disagreement,3
procuring,5
Concession,1
quarrelled,3
assist,13
restoration,1
danced,8
arms,2
unceremoniousness,1
amity,1
sauciness,1
estimate,2
whim,1
dealings,2
discordancies,1
lives,7
lapse,1
understandings,1
Tell,4
example,4
renewing,2
grievances,1
Little,5
argument,4
bitterly,2
disappointed,20
succeeded,11
English,8
burying,1
calmness,6
indifference,14
requisite,3
conversable,3
declined,7
subjects,11
rarely,2
mixing,1
occasionally,5
communicative,3
magistrate,1
law,6
curious,3
anecdote,1
field,2
local,3
fail,5
longest,2
attachments,1
drain,1
fence,1
felling,1
destination,2
acre,1
wheat,1
turnips,1
spring,14
corn,1
equality,4
cooler,4
rendered,7
interrupting,1
labours,1
terribly,2
tired,19
bed,10
unpersuadable,3
article,5
basins,1
ordered,10
discourse,2
South,8
End,8
strenuously,1
weakness,2
throat,11
bathing,4
unsafe,1
envious,2
miserable,10
prohibited,1
forgets,1
bilious,3
tells,11
practice,3
calling,19
attributed,1
embrocation,2
applying,2
August,3
Bateses,5
ashamed,27
colds,4
prevalent,1
heavy,9
influenza,1
sickly,4
Our,8
confound,1
neighbourhood,15
airy,3
vicinity,1
palpitations,1
pale,4
turning,24
Middling,1
fatigued,4
doctoring,1
coddling,1
Graham,1
intending,4
bailiff,1
Scotland,1
prejudice,2
praising,1
accidentally,2
excessively,12
Colonel,38
Campbell,50
topic,3
discussed,1
similar,3
harmony,2
agitation,16
comments,1
undoubting,1
wholesomeness,1
Philippics,1
houses,8
unfortunately,6
failures,1
recent,3
cook,1
hired,1
Often,1
dangerous,8
shaking,4
fixing,1
ejaculation,1
ear,5
consequences,2
rumination,1
suffice,1
restore,4
relish,1
interval,5
moreover,5
unhealthy,2
mud,1
Cromer,3
holds,5
pure,1
lodgings,1
consulted,4
stake,2
travel,6
reached,16
breaking,3
coast,1
drugs,1
sarcastic,1
dryness,1
convey,5
True,6
interposition,1
moving,9
Langham,1
cut,16
meadows,4
conceive,5
proving,4
maps,1
harsh,1
reflections,6
unconsciously,2
attributing,1
soothing,2
renewal,3
XIII,3
swiftly,1
mornings,1
engagement,28
avoiding,5
denial,3
preference,12
division,3
amounted,1
occupy,7
carriages,11
especial,1
numbers,7
24th,1
doom,1
feverish,1
sore,6
excluded,3
unavoidable,1
absences,1
representing,3
comfortless,1
advanced,3
invalid,4
carry,8
glowing,2
despatch,2
roast,4
mutton,3
rice,1
pudding,1
hastening,1
describing,2
complaint,7
inflamed,1
heat,8
pulse,2
liable,5
alarm,16
infectious,2
putrid,1
risks,1
tranquillised,2
excess,1
remain,14
feed,1
snow,16
interfere,3
hoarse,2
demand,1
previous,9
conceptions,1
impartially,1
vision,1
muttering,2
rejoicing,1
extricated,1
civilly,2
accepting,6
prompt,6
exulting,2
Most,5
employments,1
dignities,1
duties,3
Soon,3
naming,3
parting,13
assuring,2
news,35
prepared,15
balance,1
works,1
overlook,3
moderate,6
negligent,5
slyness,1
astonishment,5
imagining,2
regulate,1
behaviour,24
accordingly,3
ascertain,3
blunders,6
mistakes,1
increasing,9
coldness,7
shrinking,1
punctually,3
motion,5
flakes,2
sky,1
overcharged,2
milder,1
white,7
happiest,7
abroad,8
sacrifice,9
disagreeables,1
drive,12
expressing,8
discontent,1
encounter,5
absurdity,2
Actually,2
snowing,3
folly,11
deem,2
thinner,1
clothing,1
defiance,2
shelter,2
dull,8
Going,2
dismal,1
servants,14
shivering,1
colder,1
rooms,14
assent,3
emulate,1
usually,4
administered,1
travelling,5
complying,3
quarrelsome,1
heroism,2
glasses,2
wrapped,1
arrived,17
step,11
spruce,1
dressing,1
Much,8
lengthened,1
dress,8
flattered,4
cordial,5
complaints,4
Dreadful,2
estimable,1
lasted,3
dismay,1
sheepskin,1
precautions,1
contrivances,1
modern,5
fenced,1
guarded,3
breath,3
unpermitted,1
Weather,1
afternoon,6
Ha,2
snows,1
Quite,13
seasonable,1
extremely,65
invites,1
snowed,2
astonished,7
fires,2
Charming,3
values,1
hospitable,1
select,1
accommodate,2
enter,8
slavery,1
paid,19
XIV,3
joyous,3
disperse,1
related,4
arrangements,2
perplexities,3
uninterrupted,1
communication,9
gratifications,1
oddities,1
enjoy,8
enjoyable,1
engrossed,2
project,2
insensibility,2
elbow,1
continually,6
obtruding,1
solicitously,1
avoid,13
internal,1
suggestion,2
transfer,2
Absurd,1
insufferable,6
Yet,3
zeal,4
effort,5
preserve,3
positively,10
amongst,3
overpowering,1
reviving,1
replete,2
coupled,1
sensations,13
appearing,5
polite,2
substance,7
released,1
saddle,1
assented,1
sacrifices,2
January,5
secrets,1
stir,7
invite,11
issue,2
nodding,5
vagaries,1
calculate,2
whims,4
caprices,1
stone,2
devil,1
wishing,17
undergoing,1
sanguine,7
stands,1
rules,3
spare,12
blessing,12
instinctive,1
confinement,2
gladly,3
apprehensive,4
delays,4
Braithwaites,1
jealousy,4
jealous,3
teazed,1
decides,1
caution,13
individual,2
nephew,15
owes,3
exercises,1
XV,3
lateness,1
chatty,2
convivial,1
separations,1
augmentation,1
improprieties,1
awake,2
terror,5
perverse,2
infection,3
earnestness,3
learnt,2
concealing,4
inconstancy,2
abominable,6
behaving,3
implore,1
Would,5
persuasions,1
disorder,3
scrupulous,4
careless,3
nurse,2
catching,5
ulcerated,1
Judge,1
complain,4
assuming,4
offended,4
removing,3
reproof,3
succeed,5
examining,4
opened,16
covered,3
drifting,1
wind,3
prove,11
engagements,9
storm,3
consternation,2
pursuing,2
unfeelingly,1
impassable,2
blown,1
bleak,1
midnight,1
confessing,4
lest,2
hurrying,9
impede,2
accommodation,6
contrivance,1
lodged,2
exclamation,3
representation,3
revived,3
blocked,1
adventurous,1
accumulations,1
drifted,1
along,4
Walk,1
shod,1
approve,6
discussing,1
sweep,2
nowhere,2
whiten,1
clouds,2
coachmen,1
tidings,3
appeased,2
urging,2
recommending,5
brief,2
Shall,5
ring,1
bell,2
rung,1
deposited,1
cool,6
recover,5
carefully,3
discovery,8
darker,2
stept,3
escorted,2
lawfully,1
shut,9
suspicions,12
restrain,3
gravity,2
seized,5
demanded,1
violent,2
availing,1
declaring,1
hoping,7
fearing,1
adoring,1
ardent,2
unequalled,1
unexampled,1
resolved,27
seriously,16
Without,3
apology,5
diffidence,2
professing,1
vainly,1
Angry,1
resolve,10
drunkenness,1
Accordingly,1
deliver,1
accent,5
boastful,1
amazement,4
Command,1
drunk,1
elevate,2
confuse,1
protested,2
suspicion,20
injurious,2
slightly,3
acknowledging,5
resumed,9
urgent,2
inebriety,1
presumption,7
fewer,4
struggles,1
politeness,6
witnessed,4
unsteadiness,2
Believe,1
professions,6
dead,2
alive,3
misled,2
sole,3
marking,3
adoration,2
insinuating,1
uppermost,1
joyously,1
interpret,1
confesses,2
error,8
attraction,8
Am,3
madam,11
affronted,2
respectably,1
Sir,3
ends,1
misconception,1
inequality,4
supplication,1
swelling,2
resentment,8
emotions,2
zigzags,1
embarrassment,4
indispensable,3
coldly,1
proudly,1
indescribable,2
irritation,4
trembling,5
dangers,2
solicitous,4
perturbation,4
needed,2
separating,1
XVI,3
curled,1
overthrow,1
development,2
unwelcome,4
blow,3
humiliation,3
doubled,1
unmarked,1
dubious,1
jumble,1
unnecessarily,2
instant,8
indebted,4
start,5
denying,6
indiscreetly,1
shewn,10
mortifying,5
respects,6
Contrary,1
sunk,10
proposals,3
insulted,1
arrogance,3
pretended,1
Sighs,1
abundance,5
devise,1
allied,1
aggrandise,1
enrich,2
heiress,1
gradations,1
younger,2
ancient,1
landed,1
inconsiderable,2
notch,1
belonged,6
sources,2
secondary,2
alliances,1
raving,1
incongruity,1
honesty,1
complaisant,1
courtesy,2
motive,9
warrant,2
ordinary,2
observation,12
misinterpreted,2
adventuring,1
trick,5
introducing,5
William,22
Coxe,2
pert,3
relapse,1
dispiriting,1
cogitation,1
explanation,14
future,16
continuing,5
discontinuing,1
subduing,2
eclat,1
unmirthful,1
blundered,1
temporary,2
gloom,2
analogy,1
operation,4
poignant,2
unclosed,1
softened,5
brighter,2
alleviations,2
disappoint,3
acute,2
retentive,1
principals,2
asunder,2
Day,2
atmosphere,1
unsettled,1
frost,1
thaw,1
unfriendly,1
freeze,1
prisoner,1
excuses,8
absenting,2
confine,1
wise,7
seclusion,5
cleared,4
amiableness,1
hanging,3
XVII,3
lamentations,1
doated,2
innocently,2
feminine,1
ceremonious,3
proposing,2
Bath,19
compliance,2
regretted,4
impossibility,4
retain,1
commands,1
agreeably,5
announced,5
Resentment,1
pointedly,2
solemnity,1
acknowledgments,1
lonely,1
promptitude,1
recovered,11
undergo,1
penance,6
destroy,4
industriously,2
feeding,1
grossly,1
convictions,2
prophecies,1
confession,4
renewed,3
blaming,1
testifying,1
ingenuousness,1
lowly,1
modesty,1
attaching,1
abundantly,1
artless,4
dignity,5
console,1
resemble,1
welfare,4
discreet,3
repressing,1
promote,4
method,3
unvarying,1
striving,2
Time,7
inadequate,2
sympathise,1
extinction,1
composure,7
routine,1
betraying,2
maintained,4
resolutely,6
inevitable,4
strive,1
evident,8
persisting,2
removal,6
effecting,1
cooling,1
moderation,2
repellent,1
wound,2
cure,14
XVIII,3
distant,9
occurs,1
proportionate,1
depression,1
flies,2
begins,3
restored,5
foresaw,3
suffer,13
suffered,11
temptation,8
self,5
announce,7
ending,3
perceived,10
arguments,2
unnatural,3
luxurious,3
contrived,6
master,13
tempers,1
conceived,3
limb,1
amount,4
rid,4
idlest,1
haunts,1
proves,1
unfair,4
interior,1
chuses,4
manoeuvring,1
finessing,1
vigour,1
messages,1
rightly,4
simply,2
mark,3
opposition,2
situations,6
provide,4
Standing,1
loud,5
shifts,1
expedients,1
Respect,2
meanly,1
exerting,2
hearts,1
principle,5
consistently,1
bending,1
knack,1
unmanageable,2
transported,1
obedience,2
observance,2
burst,13
nought,1
roused,2
opposed,4
yielding,1
notions,6
expert,2
flourishing,1
falsehoods,1
hit,3
preserving,2
preventing,2
singular,1
doubly,3
omission,2
signified,2
behindhand,2
French,1
aimable,1
plausible,1
treasure,3
virtues,2
throughout,4
parishes,2
chattering,1
coxcomb,3
farming,2
enable,2
require,7
breathing,2
king,1
practised,3
politician,1
conduce,2
display,3
dispensing,1
flatteries,1
puppy,2
prejudiced,2
Prejudiced,1
sins,3
presumed,5
imperfection,2
contributing,1
scanty,2
counteract,3
waste,2
floor,2
apartment,2
cordially,4
knitting,2
warmest,8
thanks,11
beaufet,1
Coles,16
Master,1
ball,29
commendation,2
handsomely,4
wander,2
Mistresses,1
Misses,1
jumped,2
usher,1
dancing,32
inquiring,4
unexpected,4
eagerly,11
hunting,1
huswife,2
hid,1
apologise,2
fills,1
crosses,1
Hetty,2
pore,1
amazingly,2
God,8
spectacles,8
handwriting,5
beautifully,3
deaf,4
twice,6
pondering,2
meanwhile,6
deafness,1
raising,3
remarkable,3
deafer,1
Friday,3
Saturday,7
Tuesday,7
Wednesday,2
Three,3
Campbells,25
Ireland,14
Dixon,41
impatient,12
kingdoms,1
countries,1
declare,12
press,3
Dublin,1
blame,6
animating,3
insidious,2
excused,3
accompanying,2
backward,1
whirling,1
sails,1
dashed,2
presence,4
prefers,1
devoting,2
wisely,1
7th,1
hang,1
considerate,3
unwell,7
Holyhead,1
Monday,2
flurry,1
drawback,6
poorly,2
unlucky,4
Bless,4
guard,5
story,13
glancing,5
urged,1
detain,2
regained,1
orphan,1
Lieut,1
regiment,1
infantry,1
fame,3
save,6
dying,1
action,6
sinking,6
consumption,2
fondling,1
limited,3
engrafted,1
officer,1
deserving,4
saved,6
England,10
guest,2
nine,3
fondness,2
educating,1
appointments,1
subsistence,1
hereafter,3
Living,1
discipline,2
culture,2
lighter,1
masters,1
abilities,3
nineteen,1
qualified,2
instruction,1
sharing,2
judicious,3
sobering,1
suggestions,2
remind,2
unseen,3
unfelt,1
unabated,1
defies,1
eligibly,1
bread,3
earn,2
fortitude,4
novitiate,1
retire,1
retained,1
wiser,4
resisted,2
relinquished,1
compatible,1
weakened,1
varying,1
human,10
discharged,1
truths,4
double,3
treble,1
recovery,1
Certain,1
welcoming,2
novelty,2
accusation,1
refuted,1
acquit,5
eternal,2
fuss,1
reasons,2
imputed,2
magnified,1
injured,4
depreciating,1
medium,2
fat,1
likeliest,1
grey,1
denied,4
skin,3
cavil,1
colour,4
fuller,3
reigning,1
admire,9
twofold,1
complacency,3
rendering,1
determining,1
entitling,1
started,3
pitiable,2
seduced,1
actions,1
mischievous,1
suggested,6
successless,1
sucking,1
poison,2
sharer,1
purest,1
resolving,4
effectually,3
career,1
laborious,1
Before,7
committed,3
recantation,1
prejudices,1
relapsing,1
Former,1
provocations,1
reappeared,3
description,7
ate,2
exhibitions,1
caps,2
workbags,1
offences,2
necessarily,6
affectation,2
greatness,1
performance,7
Wrapt,1
cloak,1
disgustingly,2
suspiciously,2
Dixons,3
bent,2
insight,1
suitableness,1
smoothness,3
delineated,1
distinguished,3
artifice,2
surmises,1
changing,3
procure,4
Manners,1
forgive,7
provocation,1
openly,6
papers,3
swept,2
entertained,3
undone,1
instrument,24
indulgence,7
deficient,5
muffin,1
handed,4
arch,2
arises,1
discretion,4
perseverance,4
Once,1
appease,1
porker,1
loin,3
leg,6
pork,11
steaks,1
fried,2
grease,1
salted,1
boils,1
turnip,1
carrot,1
parsnip,1
hither,3
News,1
Full,2
quickest,3
bountiful,2
sound,11
implied,4
bonnet,3
spencer,1
Patty,12
washing,1
Hawkins,19
desires,2
regards,2
oppress,1
lot,1
goodly,1
heritage,1
sly,3
precise,2
neighbour,8
joyfully,1
absorbing,1
starting,1
appeal,2
standard,1
pew,2
bath,1
wonderings,1
worn,2
whispered,3
discoveries,4
aspired,2
lets,1
chatter,1
talkative,3
runs,2
strictly,2
Handsome,1
shower,2
lamented,2
strangers,1
detaining,2
rush,2
heated,3
thither,4
evidence,2
corresponding,1
unchecked,2
pour,1
gown,7
Ford,14
haberdasher,1
shop,8
dealt,1
fainted,2
umbrella,1
buyings,1
whispering,4
tremble,2
ca,1
courage,6
stables,2
floated,1
kindly,11
sincerely,7
described,5
wounded,1
genuine,3
disturbed,6
Ambition,1
discerning,1
exerted,1
trifle,4
rejoice,6
subordination,1
learned,2
serviceable,2
deadening,1
shock,7
retaining,1
seeking,1
hitherto,7
condescension,2
Human,1
dies,1
circulate,1
Christian,2
series,4
debased,1
deeply,10
gay,6
caring,3
defying,1
Augusta,4
thousands,4
thereabouts,1
rapidity,3
distinguishing,6
glorious,1
steps,7
accidental,3
rencontre,3
Green,1
Brown,1
blushes,1
richly,2
scattered,3
sweetly,2
congratulated,2
fearless,1
cautiously,1
preparations,3
bride,12
During,1
pique,1
pretension,2
spread,7
inseparably,1
moral,1
lesson,3
profitable,1
administer,1
lessened,2
Many,5
solicitudes,1
awkwardnesses,1
individually,1
vaunted,1
disdain,4
attainable,1
uncertain,2
blood,5
Bristol,8
merchant,1
profits,2
mercantile,1
hazarded,2
guessed,7
drudge,1
attorney,1
stupid,4
grandeur,3
alas,1
vacancies,1
reappearance,1
glimpse,4
somewhere,3
shoulder,1
favouring,2
warmth,11
conjecture,3
perpetually,2
furniture,2
invariable,1
irritated,3
ceaseless,2
repetitions,2
hat,1
allowable,4
entertainment,6
waverings,1
variations,1
Sometimes,2
predominated,1
check,5
unhappiness,2
dared,10
driven,2
dissipate,1
occasioned,4
Absolute,1
neglect,6
ingratitude,3
determine,4
formal,4
Mill,4
drove,3
applications,3
recurrences,1
glossed,1
Small,1
stars,1
trunk,2
lifted,1
butcher,2
cart,1
coaches,1
gravel,2
espalier,1
revive,1
portion,3
gate,1
summons,2
unattended,2
solitarily,1
collected,9
merest,1
commonplace,3
measured,1
pencilled,1
marks,2
memorandums,1
wainscot,2
shortness,1
Fourteen,1
thankfully,2
justly,2
resent,4
Impossible,3
separated,3
process,2
refreshment,2
leaned,1
murmurs,1
commonest,1
Presently,2
accosted,1
Oxford,2
dry,4
resisting,1
quieter,1
reanimation,1
exhausted,2
route,1
arm,13
sparkling,2
unconscious,2
innocent,1
Think,3
injunction,3
Four,1
amendment,1
mounted,1
wore,2
sluggish,1
augur,2
geography,1
tranquillity,5
faithful,2
pupil,1
eleven,2
soliloquy,1
downstairs,4
overcareful,1
fidgets,1
clock,1
hall,7
midst,7
liveliness,4
alter,4
earlier,8
quicker,1
creep,1
faster,2
needs,2
presume,10
admirably,1
falsehood,2
handled,1
exaggeration,1
horsewoman,1
Pleasant,2
rides,1
Balls,1
balls,4
musical,14
proportionably,1
fathers,2
reception,4
wisest,3
conferred,1
thanking,3
qualify,1
using,1
extravagant,1
acquiescence,5
detected,3
exemption,2
Happily,3
foreseeing,2
objecting,1
treachery,2
nights,3
unmixed,1
Crown,25
hay,1
errands,1
Barnes,1
Call,1
mixed,5
concurrence,4
fashionable,1
ordinarily,1
gifted,1
tongue,8
hearty,1
puddle,1
sees,3
hop,1
permitted,4
nod,1
engage,7
companionably,1
constant,6
bearing,3
construction,2
amends,4
hyperbolical,1
securing,3
confessed,2
oftener,4
quest,2
positive,4
insincere,2
Inn,2
built,2
club,3
sashed,2
contemplate,1
capabilities,2
environs,1
furnish,2
particulars,13
argued,1
prevail,4
inclinations,2
inelegance,1
holding,1
cheap,2
facing,1
recollected,3
successful,3
preparatory,4
betrayed,6
Ten,3
utter,4
Ill,1
Ladies,3
deplorable,3
defence,2
hue,2
peculiar,7
fortunately,2
disputing,1
attends,1
informs,1
inconvenient,1
citizen,1
buy,1
sell,1
gloves,4
patriotism,1
adored,1
popular,1
guinea,1
sleek,1
parcels,3
Beavers,1
York,1
Tan,1
displaying,1
counter,2
stretch,2
pronounce,2
commit,2
claiming,1
discreetly,1
leaves,1
conclude,6
hesitatingly,3
plays,4
Proof,1
vouchsafed,1
sensibility,6
sounds,3
recur,3
oneself,2
stupidity,2
improper,4
quickly,7
checking,3
scenes,1
outwardly,1
critical,2
wickedness,2
prone,1
idolized,1
repulsive,1
quality,2
Oftentimes,1
conquering,1
Intimacy,1
perpetual,4
cautiousness,1
pitied,2
shared,2
blockhead,3
Used,1
accommodations,2
inevitably,2
inroads,1
butler,2
pantry,1
willingly,2
freak,1
chaise,4
foppery,1
accord,1
rationality,1
unselfish,1
